0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
-0.1460901,-0.13705006,0.06774923,0.58892244,0.30619943,-0.404602,-0.13361764,0.44420677,-0.20856087,0.08221798,-0.039230764,-0.30325752,0.1061448,0.16252427,-0.13251543,-0.24000601,-0.12373402,0.10758679,0.3495205,-0.54919475,0.3193017,-0.38392955,-0.20897,-0.032256752,0.06119066,-0.15247509,-0.08123222,-0.15796892,-0.38397813,0.20893668,0.08457887,0.20682198,-0.0076702232,-0.108703725,0.21367218,0.21361366,0.24497567,-0.120615914,-0.12827036,-0.30593786,-0.25342986,-0.005761675,-0.0571174,-0.06839137,0.20840895,0.0005419732,-0.1523861,-0.06939175,0.19322747,0.2908295,-0.26358697,-0.07424835,-0.0699945,-0.16427992,0.044059884,-0.09155044,0.2847246,-0.20429823,-0.48010057,0.12277468,-0.21739545,-0.29182148,-0.095131956,0.00096966885,-0.80614513,-0.23677991,-0.030836707,0.45477667,-0.3197678,0.44008315,-0.26788926,0.16429761,0.33337826,0.008391762,-0.15528043,0.21658738,0.059335243,-0.15504462,-0.5967545,0.023419073,-0.112853274,-0.13477573,-0.11187662,0.41372782,-0.34044963,0.23872747,0.21372533,0.41848347,0.19390383,0.14399478,0.24000126,0.23516092,0.032463335,0.2925009,0.35120535,0.15623172,0.047839813,-0.41921264,0.49245125,0.36146006,-0.3344925,0.18699522,0.23829195,-0.31817278,-0.29367924,-0.26264107,-0.1714009,0.18956175,-0.29754546,-0.272807,0.17105672,-0.5543752,0.14956707,0.020331342,0.44346932,-0.040368624,0.22016327,-0.7231719,0.047362942,-0.50864184,0.0332546,0.4135871,0.24021415,-0.026475169,-0.2726372,-0.066340506,-0.26786488,0.18712007,0.07647746,-0.33747038,0.40466535,0.2877803,-0.25893295,-0.07473933,0.022565823,0.38037306,0.1443628,-0.38139793,-0.14613542,-0.2214333,0.23272306,-0.5575512,-0.029749505,-0.27595714,-0.042227585,-0.0028343217,-0.2892651,0.041681368,0.18927258,0.095562875,0.3961766,-0.12901105,-0.039719887,0.4258766,-0.59950304,0.44622302,0.38391873,0.45001006,-0.056745376,0.064313956,0.19169225,0.20815334,-0.11893147,-0.042770423,0.027784811,0.14900404,0.4265126,-0.38338095,-0.37044466,0.022765342,-0.08570463,0.18029651,-0.071954265,-0.08074494,0.19558394,-0.04811848,-0.27671456,0.33786342,0.045269243,0.34044433,-0.026935514,-0.030752068,-0.27064508,0.09738023,-0.045986306,0.19913235,-0.19883503,0.25029895,0.3638166,0.111654356,0.17554216,0.021276845,0.021512933,-0.23711367,0.4484723,0.1128961,0.30087915,-0.48887944,-0.10591463,-0.038191896
-0.14047606,-0.1288276,0.06362256,0.5625705,0.2932549,-0.3869966,-0.12643927,0.4271023,-0.20246528,0.07808462,-0.036779847,-0.2902148,0.104066975,0.15782651,-0.12742452,-0.22823322,-0.11633708,0.105928525,0.33637038,-0.52834255,0.303926,-0.37104085,-0.19862077,-0.030474985,0.057199102,-0.14867903,-0.077603914,-0.15351728,-0.36870697,0.20140019,0.08237158,0.19999607,-0.006785206,-0.102985956,0.20626985,0.20651174,0.23429403,-0.11929385,-0.1236089,-0.29700348,-0.24316174,-0.0077858064,-0.053462133,-0.06520565,0.20159009,0.004013416,-0.14869347,-0.067990035,0.18331888,0.2787806,-0.2528381,-0.07478155,-0.07003366,-0.15939787,0.04201332,-0.088852204,0.2723564,-0.20007402,-0.46258432,0.11494233,-0.20871043,-0.2802792,-0.08975969,0.0017655181,-0.7766631,-0.22704002,-0.03227372,0.43415853,-0.3081756,0.42402083,-0.26114255,0.15814894,0.31855565,0.012893775,-0.14908712,0.20789915,0.05939017,-0.14783792,-0.57455283,0.023359543,-0.10499163,-0.13105685,-0.1107572,0.39706913,-0.32849208,0.22760387,0.20621984,0.40197733,0.18605202,0.13844162,0.22940972,0.22643471,0.029652203,0.28376803,0.338418,0.14979838,0.047632363,-0.40271926,0.47478545,0.3458699,-0.3193692,0.17951678,0.23130871,-0.3058994,-0.28310528,-0.2536223,-0.161905,0.18474366,-0.28601262,-0.26294845,0.16504806,-0.53305286,0.14483257,0.01667465,0.4265775,-0.03936246,0.21122174,-0.69665366,0.04401331,-0.491568,0.032388933,0.39866832,0.2306899,-0.026290666,-0.2645625,-0.063340016,-0.25886443,0.17976648,0.074136235,-0.32381117,0.38784298,0.2766303,-0.2500459,-0.072210856,0.019595109,0.3661784,0.13841659,-0.36999345,-0.1419109,-0.21345451,0.2267399,-0.53517777,-0.0283317,-0.26533598,-0.039700754,-0.003359126,-0.27902615,0.04117913,0.18365696,0.09382031,0.38058016,-0.124389336,-0.035117764,0.40793362,-0.5786285,0.4292709,0.3672579,0.43284115,-0.05356208,0.061782222,0.1893181,0.19970173,-0.11391088,-0.038020954,0.027126705,0.14659618,0.4085587,-0.3625365,-0.35691574,0.017129721,-0.08086506,0.17765333,-0.06841781,-0.07943192,0.18769075,-0.04549367,-0.2670402,0.32449105,0.041460916,0.327666,-0.024454847,-0.030624775,-0.2652166,0.09566949,-0.04388227,0.19235525,-0.1902216,0.24394302,0.35108268,0.10738879,0.17018206,0.019968305,0.01825102,-0.22638668,0.43343294,0.10783979,0.2880347,-0.4723389,-0.099844135,-0.039691802
-0.124275,-0.116357386,0.05761486,0.49962357,0.26046747,-0.34392825,-0.11419015,0.37863803,-0.17725335,0.07022723,-0.033899296,-0.25748524,0.091065876,0.13859993,-0.11320201,-0.20427866,-0.104489066,0.092471674,0.29779664,-0.46700016,0.27032286,-0.32809362,-0.17828426,-0.02687161,0.050829932,-0.13026004,-0.068876304,-0.13477467,-0.3267913,0.17828451,0.072251044,0.17624798,-0.006715042,-0.091670424,0.18174142,0.18188141,0.2084601,-0.103501596,-0.10893285,-0.26082954,-0.2158408,-0.0054336614,-0.04864307,-0.057931907,0.1778843,0.00077823806,-0.12946804,-0.059549663,0.16397594,0.24701077,-0.2244512,-0.063673005,-0.060512617,-0.14060743,0.037140753,-0.078213826,0.2421721,-0.17432979,-0.4085245,0.1031597,-0.18514575,-0.24794824,-0.0805492,0.0011850348,-0.6856312,-0.20111983,-0.026121283,0.38497704,-0.27217686,0.37451097,-0.22818187,0.13932237,0.28311634,0.008564545,-0.1323705,0.18469827,0.05104425,-0.13098699,-0.5082507,0.02019713,-0.09491429,-0.11492267,-0.0961971,0.35183984,-0.28918788,0.20241374,0.18139642,0.3567154,0.16484737,0.12265101,0.20390098,0.20026049,0.027381204,0.24893467,0.29844397,0.13230585,0.041060723,-0.35645905,0.4196129,0.3065099,-0.28365773,0.15937181,0.20277068,-0.27090916,-0.2496136,-0.22360681,-0.14537302,0.1615053,-0.2518606,-0.23139977,0.14583541,-0.47025457,0.12739006,0.015559011,0.3773342,-0.03437327,0.1871497,-0.6150021,0.039897617,-0.43293563,0.028311912,0.35173473,0.20418048,-0.02181603,-0.2324729,-0.055937443,-0.22699289,0.15856585,0.0657914,-0.28659192,0.34325165,0.24474895,-0.22060317,-0.06376914,0.01887641,0.32306418,0.121784195,-0.32571235,-0.12505227,-0.18927002,0.19777451,-0.47402534,-0.024502933,-0.23452732,-0.035817165,-0.0030246903,-0.24596553,0.035059918,0.16071574,0.081973076,0.3363068,-0.10962111,-0.03386762,0.36142287,-0.51045716,0.37936717,0.32563105,0.38314077,-0.04865307,0.05382157,0.16493277,0.17678656,-0.10112215,-0.035206113,0.024126753,0.12753065,0.3623898,-0.32430738,-0.3156075,0.018594906,-0.0726588,0.15450187,-0.06110985,-0.068839334,0.1662157,-0.040043067,-0.23545004,0.28783464,0.03696964,0.28993368,-0.022012908,-0.026901525,-0.23108515,0.083467,-0.03921609,0.16962577,-0.16840585,0.21354108,0.30897516,0.09462305,0.14998919,0.017576272,0.01765113,-0.20087221,0.38200778,0.09569003,0.25569674,-0.41571382,-0.0904297,-0.03306502
-0.12883061,-0.120476745,0.060261462,0.5167926,0.26922318,-0.35592112,-0.11886017,0.39037675,-0.18243118,0.07263875,-0.03544293,-0.26614866,0.09321961,0.14251946,-0.11592264,-0.21151152,-0.10943888,0.094662696,0.3074184,-0.4813446,0.27982768,-0.3382817,-0.18450175,-0.027828258,0.052457146,-0.13402753,-0.071319774,-0.13960731,-0.33673134,0.18314497,0.0743887,0.18154868,-0.006937856,-0.09428999,0.18838657,0.1869095,0.21557513,-0.10615991,-0.112529136,-0.26821098,-0.22279024,-0.00471533,-0.051069535,-0.060471267,0.18253936,-0.0003515158,-0.13261405,-0.06091443,0.16994676,0.25511718,-0.23169287,-0.06508766,-0.06087881,-0.14512616,0.03893859,-0.07971261,0.25076234,-0.17858317,-0.42047963,0.10762353,-0.19096929,-0.25511548,-0.08369956,0.00094483607,-0.7059944,-0.20894255,-0.02666312,0.3980392,-0.27988738,0.3862852,-0.23456253,0.14326154,0.29279163,0.007530276,-0.13743691,0.19063188,0.051443156,-0.13586842,-0.5240575,0.02020215,-0.09873153,-0.11857369,-0.09840261,0.36328635,-0.29888266,0.20921871,0.18736926,0.36797488,0.17055173,0.12642391,0.21080546,0.20597394,0.028105356,0.2566599,0.30755603,0.13686228,0.04104531,-0.3681722,0.4326035,0.3171468,-0.2937292,0.16391456,0.20835316,-0.28019777,-0.25761345,-0.23036617,-0.15039374,0.16632584,-0.26017898,-0.23893769,0.15064533,-0.48507035,0.13064702,0.01801258,0.38902476,-0.035510033,0.19225192,-0.6342385,0.042647194,-0.44629392,0.029655969,0.3629336,0.21103378,-0.02309627,-0.23900887,-0.057805084,-0.23423769,0.16358721,0.06749764,-0.29654804,0.3545265,0.25254387,-0.22775066,-0.06507073,0.019888934,0.33238524,0.12622488,-0.33530265,-0.1289826,-0.19509128,0.20326532,-0.48928317,-0.025931176,-0.24242175,-0.03785428,-0.0023841613,-0.25329375,0.03666307,0.16581678,0.084426396,0.3475882,-0.11256514,-0.035281435,0.37460145,-0.5259805,0.39100277,0.33668482,0.39516455,-0.050131064,0.05527198,0.16840816,0.18193516,-0.10490609,-0.037167802,0.024376832,0.13040501,0.3741029,-0.3373677,-0.32522768,0.02072987,-0.07606273,0.15901046,-0.06314594,-0.07175055,0.17176051,-0.04142118,-0.24322003,0.2968043,0.038656693,0.2994143,-0.022591444,-0.026961232,-0.23791538,0.08567046,-0.040031407,0.17437395,-0.17587516,0.21948928,0.31893644,0.0992833,0.15457854,0.018384809,0.01868182,-0.20774035,0.3942077,0.09980856,0.26378706,-0.42878425,-0.093853846,-0.033617776
-0.15450259,-0.14499909,0.07077914,0.6251542,0.3248528,-0.42972985,-0.14034818,0.47382188,-0.22267966,0.08631762,-0.040459987,-0.32231542,0.11432185,0.17386228,-0.14103796,-0.25369984,-0.12955973,0.11572961,0.37224016,-0.5859854,0.33913523,-0.4089916,-0.2210091,-0.034543358,0.06490046,-0.16271561,-0.086101525,-0.16804203,-0.408708,0.22252473,0.09075783,0.22011289,-0.007464628,-0.11581438,0.22712974,0.22765048,0.2604734,-0.1305793,-0.13752288,-0.32701284,-0.2702648,-0.007630062,-0.060276233,-0.0733312,0.22300072,0.00240701,-0.164669,-0.07494941,0.2049617,0.30922186,-0.28066194,-0.08101102,-0.075948834,-0.17619854,0.04743798,-0.0994464,0.30339995,-0.21996531,-0.51240677,0.13002932,-0.23192787,-0.31163898,-0.100326054,0.0010977433,-0.8613864,-0.25115857,-0.03461575,0.4838436,-0.3429221,0.46957517,-0.28795677,0.17514499,0.35499474,0.0108510405,-0.1645645,0.23018365,0.065300874,-0.16401826,-0.6370394,0.0259074,-0.11865334,-0.1438991,-0.12085821,0.44130373,-0.36280593,0.2531375,0.22810073,0.44553286,0.20615119,0.15296388,0.2555343,0.2516874,0.03459818,0.31286526,0.37521493,0.16678391,0.05115709,-0.4465008,0.5255304,0.3843708,-0.35546973,0.19962986,0.25517738,-0.33786908,-0.31306773,-0.28081277,-0.18136741,0.20355701,-0.31689385,-0.29166344,0.18278669,-0.5915542,0.15937994,0.020136824,0.47299454,-0.043242175,0.23470192,-0.77104354,0.04873625,-0.542324,0.035307355,0.4410178,0.2554246,-0.028533533,-0.2910758,-0.07029367,-0.28635064,0.20044091,0.08197708,-0.35836557,0.43094274,0.30646142,-0.27625334,-0.080652274,0.023155844,0.40570694,0.15422125,-0.40828747,-0.1561959,-0.23552506,0.25055003,-0.59425735,-0.031782582,-0.29318672,-0.043876916,-0.0034881625,-0.30927575,0.04451183,0.2030531,0.102518976,0.42234904,-0.13912137,-0.040879916,0.45238,-0.64080405,0.47643486,0.40795934,0.4805045,-0.05908804,0.06854714,0.20717509,0.2228906,-0.12687093,-0.04451391,0.029737702,0.1610052,0.45361084,-0.40503913,-0.3954158,0.022178078,-0.09089722,0.19413228,-0.07602567,-0.08661856,0.20841917,-0.051340897,-0.2947759,0.35937834,0.047495153,0.3622614,-0.02826611,-0.033556614,-0.29119033,0.10486638,-0.048456065,0.21236458,-0.21109621,0.26749575,0.38857254,0.11821431,0.187549,0.021871561,0.02106895,-0.25236747,0.47836733,0.11937297,0.32090756,-0.52136344,-0.11140606,-0.04195554
-0.13292557,-0.12543033,0.06139552,0.53698796,0.2805118,-0.3697164,-0.12223679,0.4071088,-0.19047002,0.07519907,-0.03535043,-0.27717456,0.0971423,0.14850837,-0.121683106,-0.21883105,-0.11249574,0.09854577,0.31993487,-0.5030182,0.29161987,-0.35162714,-0.19109127,-0.02944715,0.055201937,-0.13962972,-0.07366204,-0.14469077,-0.35118204,0.1918083,0.07775397,0.18894343,-0.006216214,-0.09936248,0.19579828,0.19530569,0.22416535,-0.11139994,-0.11819834,-0.2801955,-0.23164289,-0.0064966287,-0.05204648,-0.06173268,0.19187722,0.00027544418,-0.13954316,-0.06428013,0.17654127,0.26580495,-0.24094552,-0.06857342,-0.06452998,-0.15078193,0.04039907,-0.0848851,0.2609603,-0.18732747,-0.43955842,0.112289555,-0.19883703,-0.26649785,-0.08627412,0.0013373425,-0.7367959,-0.21589696,-0.028523918,0.4159903,-0.2931001,0.40216234,-0.24566282,0.14981097,0.30552348,0.008397653,-0.14193377,0.19794022,0.05498742,-0.14149342,-0.54651,0.021390101,-0.10277637,-0.12372443,-0.10341594,0.37843838,-0.31097525,0.21806955,0.19490662,0.38332602,0.17700237,0.13116693,0.21959394,0.21578568,0.029868256,0.26780587,0.32119304,0.1429371,0.0436992,-0.38317627,0.45094243,0.3304237,-0.30547467,0.17144948,0.21759062,-0.29149312,-0.2692232,-0.2404079,-0.15579492,0.1738188,-0.27175194,-0.24931066,0.15660061,-0.506884,0.13595706,0.017069077,0.40512112,-0.037550334,0.20016155,-0.661696,0.043130107,-0.46522045,0.030487131,0.37866944,0.21966861,-0.023996282,-0.24958783,-0.060743168,-0.24439798,0.17078315,0.07044211,-0.30828667,0.36976376,0.26326895,-0.23753883,-0.0688867,0.019627653,0.3474101,0.13128662,-0.349834,-0.1341863,-0.20326366,0.21365443,-0.5104053,-0.027265243,-0.25218225,-0.03799768,-0.003218229,-0.26421443,0.037744205,0.17301436,0.08732517,0.3624688,-0.11863901,-0.03561284,0.38930556,-0.5495377,0.40804067,0.35077175,0.41171604,-0.0515867,0.058552884,0.17696662,0.19032244,-0.10936868,-0.03799219,0.025347983,0.13731927,0.38997555,-0.34919903,-0.3389363,0.0202207,-0.078379124,0.16581365,-0.06562215,-0.07413266,0.17911813,-0.043055873,-0.25334612,0.30925655,0.041194476,0.31162307,-0.023973426,-0.02912523,-0.2485515,0.08976916,-0.041418456,0.18214972,-0.18134087,0.22959,0.33272,0.102172256,0.16117296,0.018992078,0.018783076,-0.21701543,0.41018167,0.10318589,0.2753436,-0.44673473,-0.09661662,-0.03551774
-0.1629862,-0.15382528,0.07482354,0.66282964,0.34398642,-0.4547391,-0.14810337,0.50030136,-0.23572262,0.09217239,-0.04167925,-0.3416939,0.11977811,0.18280847,-0.1494094,-0.26818234,-0.13752946,0.12141411,0.39281917,-0.6204797,0.35990885,-0.43139273,-0.23454507,-0.03719292,0.068986945,-0.17170154,-0.090993874,-0.17732269,-0.4329042,0.23421218,0.095331594,0.23312168,-0.006964591,-0.123563856,0.2403229,0.24196023,0.2759651,-0.13728933,-0.14541468,-0.34576884,-0.28588092,-0.007755631,-0.063876525,-0.07745958,0.23651637,0.0008696871,-0.17375909,-0.07769841,0.21738306,0.3279336,-0.29671958,-0.084231175,-0.07981025,-0.18477012,0.049645394,-0.10454102,0.3213973,-0.23160702,-0.5427421,0.13901846,-0.24537632,-0.32852212,-0.10701202,0.0014050014,-0.9091555,-0.26505142,-0.03718034,0.51390207,-0.36184585,0.49657428,-0.30295718,0.18572244,0.37625706,0.009943128,-0.17351463,0.24353036,0.06849803,-0.17519525,-0.6734679,0.026030598,-0.12645632,-0.15212844,-0.12707628,0.4661565,-0.3838262,0.26877242,0.24017254,0.47140583,0.21816926,0.16297433,0.2699757,0.26569626,0.03669877,0.33041126,0.39716813,0.1769139,0.054285612,-0.47262573,0.5553058,0.407588,-0.3766342,0.2101366,0.26971713,-0.3583191,-0.3316895,-0.29658803,-0.19227317,0.21511023,-0.33588573,-0.30848122,0.19186257,-0.62684494,0.16817951,0.021953693,0.4999879,-0.04546733,0.2478376,-0.81594956,0.052178897,-0.5732671,0.03805874,0.46692494,0.27103993,-0.031453982,-0.30733767,-0.07476448,-0.30391023,0.21175103,0.08561093,-0.37927514,0.4574202,0.3250631,-0.2918849,-0.084869936,0.024099817,0.42969018,0.16241008,-0.43060854,-0.16495216,-0.2494935,0.26509157,-0.6280989,-0.034688745,-0.31085297,-0.046358123,-0.0040655425,-0.32664698,0.046305444,0.21325392,0.10767057,0.44819698,-0.14722285,-0.043954957,0.4790217,-0.67767423,0.5037071,0.4323948,0.50787735,-0.06293437,0.07284425,0.21701826,0.23571546,-0.13498752,-0.04854405,0.030560927,0.17070699,0.4799484,-0.43099058,-0.4177018,0.024116073,-0.09669714,0.20365617,-0.08027446,-0.090991594,0.22135274,-0.054250207,-0.31198165,0.38006008,0.05113865,0.38371876,-0.03074279,-0.034548122,-0.30643618,0.11035377,-0.051552393,0.22407232,-0.22220173,0.2821856,0.4110211,0.12452662,0.19734882,0.023360426,0.023765927,-0.26894096,0.50507426,0.12657543,0.3399831,-0.55021644,-0.11771181,-0.04419434
-0.121865794,-0.11486239,0.056522086,0.49234635,0.25635013,-0.3393726,-0.11149199,0.37305495,-0.1745272,0.068950854,-0.03276134,-0.25435072,0.08996892,0.13559645,-0.1118015,-0.20133321,-0.10253706,0.09051534,0.2943179,-0.46067587,0.26704225,-0.3231466,-0.17503776,-0.027235266,0.05042976,-0.12807845,-0.068344295,-0.13335437,-0.32184213,0.1757609,0.071401745,0.1737403,-0.0059549278,-0.091281235,0.1802313,0.17963217,0.20538269,-0.103107125,-0.1082611,-0.2571643,-0.21274702,-0.0062400484,-0.047844265,-0.057335936,0.1762311,0.0003091575,-0.12848885,-0.059158005,0.16183001,0.24321166,-0.22023505,-0.06311338,-0.060169287,-0.13865842,0.037132073,-0.077860005,0.2391826,-0.17183183,-0.4031619,0.10280289,-0.18258218,-0.24422191,-0.079327166,0.001512541,-0.6754448,-0.19846776,-0.026252227,0.3803817,-0.26871505,0.36883622,-0.2261445,0.13720684,0.28007042,0.008019668,-0.13030998,0.18168455,0.050247863,-0.12975915,-0.50163937,0.020049704,-0.09421233,-0.113061495,-0.09452498,0.34702903,-0.28556427,0.19980955,0.17865802,0.35149303,0.16257338,0.120350786,0.20124435,0.1978243,0.026645048,0.2459329,0.29417995,0.13063075,0.040530764,-0.35169885,0.41349006,0.3026722,-0.27973583,0.1572494,0.19987722,-0.2676533,-0.24637538,-0.22064531,-0.14302708,0.15952325,-0.24895431,-0.22871384,0.14337246,-0.464555,0.12474729,0.015584813,0.37119982,-0.034085166,0.18350661,-0.60648274,0.039857935,-0.4264286,0.027348338,0.34733456,0.20160437,-0.02179313,-0.22912034,-0.05528615,-0.22400366,0.15692197,0.06499648,-0.2832368,0.33884558,0.24150226,-0.2177238,-0.06243279,0.017659843,0.3181961,0.12010874,-0.32142213,-0.123364486,-0.18718073,0.1957616,-0.46806797,-0.024848199,-0.23120767,-0.035676606,-0.0034274808,-0.24302715,0.03496583,0.15846837,0.07969321,0.33213705,-0.10931078,-0.032392785,0.35674208,-0.50434,0.37411526,0.32107776,0.3776286,-0.04767446,0.053779684,0.16287649,0.1748118,-0.1004105,-0.034534417,0.02322139,0.12628804,0.35678464,-0.3201186,-0.31143293,0.018002242,-0.07253379,0.15285559,-0.060169052,-0.068892084,0.16433628,-0.03951164,-0.23175529,0.28358626,0.037195504,0.2854094,-0.021626607,-0.02710089,-0.22853841,0.08280235,-0.03782884,0.16742224,-0.16631834,0.21029131,0.30534223,0.09378503,0.14753576,0.017095746,0.017078852,-0.19838156,0.37670016,0.094563045,0.2521422,-0.41033754,-0.08823246,-0.03264332
-0.13838011,-0.1304581,0.06402019,0.5577308,0.2903203,-0.38341388,-0.12649085,0.42173967,-0.19778836,0.078118026,-0.037355825,-0.28721392,0.10121375,0.15353747,-0.12592973,-0.22736983,-0.11707937,0.10207126,0.3311464,-0.5211002,0.301996,-0.3642199,-0.19820942,-0.030776221,0.057647888,-0.14470129,-0.076029465,-0.14997497,-0.36389974,0.19843562,0.080432095,0.19565374,-0.0065220376,-0.10275272,0.20264928,0.20263086,0.23242427,-0.11457775,-0.12141429,-0.2901227,-0.24031347,-0.0060894885,-0.054360207,-0.06392495,0.19801907,0.00010572189,-0.14452344,-0.065818034,0.18340811,0.27491665,-0.25015697,-0.07061908,-0.066584826,-0.15611982,0.041378766,-0.0868734,0.2695792,-0.19378327,-0.45540062,0.11652111,-0.205825,-0.27619964,-0.08953915,0.0011242529,-0.76407754,-0.2240512,-0.029870272,0.4309252,-0.30343413,0.41706586,-0.25388664,0.1561719,0.31695005,0.008506474,-0.14705732,0.20501968,0.056664445,-0.1475873,-0.56607604,0.022083215,-0.106600106,-0.12770303,-0.10642514,0.39203152,-0.32249746,0.22563216,0.20182729,0.3966483,0.18365614,0.13629378,0.22769591,0.22330561,0.03133618,0.27698597,0.33253443,0.14804652,0.045184728,-0.3969283,0.4668319,0.34190428,-0.31624055,0.17805602,0.22556579,-0.30158907,-0.277462,-0.24944136,-0.16239238,0.18023594,-0.281582,-0.25867534,0.1626205,-0.5250177,0.14155962,0.018705282,0.42056194,-0.038749862,0.20822507,-0.68534285,0.04480627,-0.48185152,0.031687956,0.39145502,0.22772819,-0.024520518,-0.25878367,-0.06379268,-0.25322726,0.17715849,0.07282207,-0.31993595,0.3834611,0.27221036,-0.24578424,-0.0711324,0.020821664,0.35978666,0.13646449,-0.36135983,-0.13872133,-0.20994733,0.22031091,-0.52784836,-0.027514992,-0.2613767,-0.040422376,-0.0026254351,-0.27356285,0.038885463,0.17893794,0.09083871,0.37553117,-0.12237115,-0.037843242,0.40300184,-0.568067,0.42221862,0.36378983,0.42692435,-0.053331826,0.060526207,0.18189976,0.19761316,-0.112556025,-0.040255018,0.026225332,0.14121127,0.40365988,-0.3624115,-0.3512423,0.021285735,-0.08063413,0.17110497,-0.06809671,-0.07602172,0.18560982,-0.045743007,-0.26234415,0.3205828,0.04216404,0.3224102,-0.025374474,-0.028677685,-0.25671348,0.092763536,-0.043040223,0.18860698,-0.18840168,0.23723964,0.34494665,0.105624765,0.16646633,0.019947793,0.020171298,-0.22507763,0.4252474,0.10645955,0.2847702,-0.46343547,-0.1002459,-0.03684711
-0.1370494,-0.12764515,0.062631115,0.54893565,0.28641215,-0.37856564,-0.123347096,0.41563296,-0.19454695,0.07713872,-0.03627545,-0.2832068,0.09931558,0.15137193,-0.1251067,-0.22393362,-0.115185164,0.10092065,0.32628417,-0.51149994,0.29671538,-0.35961273,-0.19563754,-0.031172065,0.05743853,-0.1435595,-0.07592517,-0.14796606,-0.3577473,0.1943337,0.07974008,0.19370314,-0.006785024,-0.101851024,0.19909419,0.19847311,0.22898464,-0.1122613,-0.1175639,-0.28739396,-0.23599936,-0.006054092,-0.052326575,-0.064156964,0.19487736,0.00046288897,-0.14293042,-0.06433276,0.18147731,0.27123815,-0.2471962,-0.0697371,-0.06526493,-0.15497655,0.04103434,-0.08478851,0.26585144,-0.19040605,-0.44707674,0.11504409,-0.20157206,-0.2723895,-0.08710991,0.0009789604,-0.7531046,-0.22170599,-0.029839784,0.42427513,-0.29901135,0.4105906,-0.25022998,0.15253739,0.31220996,0.0093194125,-0.14468078,0.20035388,0.054624733,-0.14539495,-0.55811363,0.02175126,-0.10461474,-0.1251734,-0.105775215,0.38639733,-0.3174784,0.22214708,0.20058727,0.3902654,0.18145192,0.13349131,0.22477083,0.22006972,0.03139947,0.2741341,0.32871902,0.14467503,0.04358525,-0.3900455,0.45969585,0.3351239,-0.31101358,0.17480224,0.22207072,-0.2975463,-0.27255344,-0.2453125,-0.16100185,0.17855166,-0.27700052,-0.25434417,0.16059211,-0.5161437,0.14010318,0.0197952,0.4143408,-0.038286097,0.20539671,-0.67475426,0.044052225,-0.47418633,0.032068912,0.38559297,0.22443993,-0.02393505,-0.25467178,-0.06358941,-0.25014853,0.17469288,0.072032064,-0.31524542,0.37731677,0.2680191,-0.24133553,-0.06951049,0.019536354,0.3553868,0.13432261,-0.35696456,-0.13724373,-0.20525454,0.2166535,-0.5198438,-0.02693384,-0.25684232,-0.039856274,-0.0013290453,-0.27012682,0.038573384,0.17600934,0.08969606,0.36939695,-0.120446876,-0.038765125,0.39799422,-0.5608024,0.41729993,0.3591223,0.42116028,-0.052266885,0.05953103,0.18006591,0.195373,-0.11154111,-0.038204096,0.0254231,0.13922581,0.3978938,-0.35719854,-0.34561893,0.021504665,-0.079906456,0.16885148,-0.06761207,-0.076127015,0.18331511,-0.0468151,-0.25834858,0.3157776,0.04180613,0.3187509,-0.024532821,-0.029544568,-0.2537772,0.09235237,-0.04243285,0.1873286,-0.18717349,0.23345163,0.34045807,0.104474984,0.16463652,0.019881645,0.01942005,-0.22171567,0.4186258,0.105784506,0.2796994,-0.45661548,-0.09920203,-0.037010137
